CountryName,CountryCode,IndicatorCode,Value,Value Description,Year
Argentina,AR,NY.GDP.MKTP.CD,31256284543.6155,GDP (current US$),1969-01-01
Argentina,AR,NY.GDP.MKTP.CD,26436857247.4982,GDP (current US$),1968-01-01
Argentina,AR,NY.GDP.MKTP.CD,24256667553.2569,GDP (current US$),1967-01-01
Argentina,AR,NY.GDP.MKTP.CD,28630474727.9023,GDP (current US$),1966-01-01
Argentina,AR,NY.GDP.MKTP.CD,28344705966.6389,GDP (current US$),1965-01-01
Argentina,AR,NY.GDP.MKTP.CD,25605249381.7597,GDP (current US$),1964-01-01
Argentina,AR,NY.GDP.MKTP.CD,18272123664.4715,GDP (current US$),1963-01-01
Argentina,AR,NY.GDP.MKTP.CD,24450604877.6081,GDP (current US$),1962-01-01
Argentina,AR,NY.GDP.MKTP.CD,24450604877.6081,GDP (current US$),1961-01-01
Argentina,AR,NY.GDP.MKTP.CD,24450604877.6081,GDP (current US$),1960-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-2.29817599109387,GDP growth (annual %),2016-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,2.64727141477579,GDP growth (annual %),2015-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-2.5126153208139597,GDP growth (annual %),2014-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,2.40532378079436,GDP growth (annual %),2013-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-1.0264204544320799,GDP growth (annual %),2012-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,6.003951692805789,GDP growth (annual %),2011-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,10.1253981561002,GDP growth (annual %),2010-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-5.91852507634947,GDP growth (annual %),2009-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,4.05723310346406,GDP growth (annual %),2008-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,9.00765087504757,GDP growth (annual %),2007-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,8.04715150043027,GDP growth (annual %),2006-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,8.85165992013435,GDP growth (annual %),2005-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,9.02957330068155,GDP growth (annual %),2004-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,8.837040795769239,GDP growth (annual %),2003-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-10.8944848285903,GDP growth (annual %),2002-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-4.40883968258557,GDP growth (annual %),2001-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-0.78899893905691,GDP growth (annual %),2000-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-3.3854570406327005,GDP growth (annual %),1999-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,3.85017885156229,GDP growth (annual %),1998-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,8.1110467707457,GDP growth (annual %),1997-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,5.526689827152341,GDP growth (annual %),1996-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-2.84520961057081,GDP growth (annual %),1995-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,5.83620070368526,GDP growth (annual %),1994-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,5.90691949180228,GDP growth (annual %),1993-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,11.9407747322281,GDP growth (annual %),1992-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,12.669710091596901,GDP growth (annual %),1991-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-2.3989592189008797,GDP growth (annual %),1990-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-7.496189583724759,GDP growth (annual %),1989-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-2.5569048769462497,GDP growth (annual %),1988-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,2.9099931305710096,GDP growth (annual %),1987-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,7.87577983041486,GDP growth (annual %),1986-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-7.58667718413531,GDP growth (annual %),1985-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,2.21177350377243,GDP growth (annual %),1984-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,3.87512342400915,GDP growth (annual %),1983-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-4.957178519040211,GDP growth (annual %),1982-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-5.68952800019454,GDP growth (annual %),1981-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,4.151762342445569,GDP growth (annual %),1980-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,10.222763464872699,GDP growth (annual %),1979-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-4.506124802476929,GDP growth (annual %),1978-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,6.934147755379749,GDP growth (annual %),1977-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-2.01825151667566,GDP growth (annual %),1976-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-0.0284121027670921,GDP growth (annual %),1975-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,5.53380439483222,GDP growth (annual %),1974-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,2.81175404095775,GDP growth (annual %),1973-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,1.6284165162551103,GDP growth (annual %),1972-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,5.65813108318036,GDP growth (annual %),1971-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,3.04564331900328,GDP growth (annual %),1970-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,9.67952600806899,GDP growth (annual %),1969-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,4.82250078158646,GDP growth (annual %),1968-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,3.1919966233703,GDP growth (annual %),1967-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-0.659726171593704,GDP growth (annual %),1966-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,10.5694333403429,GDP growth (annual %),1965-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,10.1302976614338,GDP growth (annual %),1964-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-5.308196826517269,GDP growth (annual %),1963-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,-0.8520215234819659,GDP growth (annual %),1962-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,5.427842879512481,GDP growth (annual %),1961-01-01
Argentina,AR,NY.GDP.MKTP.KD.ZG,5.427842879512481,GDP growth (annual %),1960-01-01
Argentina,AR,SP.POP.GROW,0.9847419056478391,Population growth (annual %),2016-01-01
Argentina,AR,SP.POP.GROW,1.00985496040526,Population growth (annual %),2015-01-01
Argentina,AR,SP.POP.GROW,1.03270928221435,Population growth (annual %),2014-01-01
Argentina,AR,SP.POP.GROW,1.04727674680202,Population growth (annual %),2013-01-01
Argentina,AR,SP.POP.GROW,1.05037622160469,Population growth (annual %),2012-01-01
Argentina,AR,SP.POP.GROW,1.04485986238761,Population growth (annual %),2011-01-01
Argentina,AR,SP.POP.GROW,1.0350371425283,Population growth (annual %),2010-01-01
Argentina,AR,SP.POP.GROW,1.0273772904176899,Population growth (annual %),2009-01-01
Argentina,AR,SP.POP.GROW,1.02589971759083,Population growth (annual %),2008-01-01
Argentina,AR,SP.POP.GROW,1.0344329194916801,Population growth (annual %),2007-01-01
Argentina,AR,SP.POP.GROW,1.05052809627787,Population growth (annual %),2006-01-01
Argentina,AR,SP.POP.GROW,1.0704342783584302,Population growth (annual %),2005-01-01
Argentina,AR,SP.POP.GROW,1.08860752551001,Population growth (annual %),2004-01-01
Argentina,AR,SP.POP.GROW,1.1024150900407501,Population growth (annual %),2003-01-01
Argentina,AR,SP.POP.GROW,1.1089713601427098,Population growth (annual %),2002-01-01
Argentina,AR,SP.POP.GROW,1.1111419091782901,Population growth (annual %),2001-01-01
Argentina,AR,SP.POP.GROW,1.1108753047896298,Population growth (annual %),2000-01-01
Argentina,AR,SP.POP.GROW,1.1153357688266599,Population growth (annual %),1999-01-01
Argentina,AR,SP.POP.GROW,1.13110561073729,Population growth (annual %),1998-01-01
Argentina,AR,SP.POP.GROW,1.16286439413058,Population growth (annual %),1997-01-01
Argentina,AR,SP.POP.GROW,1.20677752534703,Population growth (annual %),1996-01-01
Argentina,AR,SP.POP.GROW,1.25574794581047,Population growth (annual %),1995-01-01
Argentina,AR,SP.POP.GROW,1.30249199432262,Population growth (annual %),1994-01-01
Argentina,AR,SP.POP.GROW,1.3451359525116202,Population growth (annual %),1993-01-01
Argentina,AR,SP.POP.GROW,1.37994537864111,Population growth (annual %),1992-01-01
Argentina,AR,SP.POP.GROW,1.40825522236911,Population growth (annual %),1991-01-01
Argentina,AR,SP.POP.GROW,1.4345663163728701,Population growth (annual %),1990-01-01
Argentina,AR,SP.POP.GROW,1.4613145976616397,Population growth (annual %),1989-01-01
Argentina,AR,SP.POP.GROW,1.48617821844449,Population growth (annual %),1988-01-01
Argentina,AR,SP.POP.GROW,1.50919864197743,Population growth (annual %),1987-01-01
Argentina,AR,SP.POP.GROW,1.5297976342206498,Population growth (annual %),1986-01-01
Argentina,AR,SP.POP.GROW,1.5516193505462,Population growth (annual %),1985-01-01
Argentina,AR,SP.POP.GROW,1.5702586543959498,Population growth (annual %),1984-01-01
Argentina,AR,SP.POP.GROW,1.5766316349652298,Population growth (annual %),1983-01-01
Argentina,AR,SP.POP.GROW,1.56639889007467,Population growth (annual %),1982-01-01
Argentina,AR,SP.POP.GROW,1.5445383002870199,Population growth (annual %),1981-01-01
Argentina,AR,SP.POP.GROW,1.51051738427066,Population growth (annual %),1980-01-01
Argentina,AR,SP.POP.GROW,1.4802896285045701,Population growth (annual %),1979-01-01
Argentina,AR,SP.POP.GROW,1.47418928153779,Population growth (annual %),1978-01-01
Argentina,AR,SP.POP.GROW,1.50469563987379,Population growth (annual %),1977-01-01
Argentina,AR,SP.POP.GROW,1.56129849567931,Population growth (annual %),1976-01-01
Argentina,AR,SP.POP.GROW,1.6339829816234401,Population growth (annual %),1975-01-01
Argentina,AR,SP.POP.GROW,1.6954234356676101,Population growth (annual %),1974-01-01
Argentina,AR,SP.POP.GROW,1.72192469006724,Population growth (annual %),1973-01-01
Argentina,AR,SP.POP.GROW,1.69491417053958,Population growth (annual %),1972-01-01
Argentina,AR,SP.POP.GROW,1.62761182327331,Population growth (annual %),1971-01-01
Argentina,AR,SP.POP.GROW,1.54302501467091,Population growth (annual %),1970-01-01
Argentina,AR,SP.POP.GROW,1.4710276608072201,Population growth (annual %),1969-01-01
Argentina,AR,SP.POP.GROW,1.42479224253986,Population growth (annual %),1968-01-01
Argentina,AR,SP.POP.GROW,1.42052562375494,Population growth (annual %),1967-01-01
Argentina,AR,SP.POP.GROW,1.44953531449177,Population growth (annual %),1966-01-01
Argentina,AR,SP.POP.GROW,1.48954366582454,Population growth (annual %),1965-01-01
Argentina,AR,SP.POP.GROW,1.5242206252397001,Population growth (annual %),1964-01-01
Argentina,AR,SP.POP.GROW,1.5575319402118701,Population growth (annual %),1963-01-01
Argentina,AR,SP.POP.GROW,1.58430864789372,Population growth (annual %),1962-01-01
Argentina,AR,SP.POP.GROW,1.6068890868884298,Population growth (annual %),1961-01-01
Argentina,AR,SP.POP.GROW,1.6308744928895802,Population growth (annual %),1960-01-01
Argentina,AR,FI.RES.TOTL.CD,38414514878.8474,"Total reserves (includes gold, current US$)",2016-01-01
Argentina,AR,FI.RES.TOTL.CD,25520564393.8036,"Total reserves (includes gold, current US$)",2015-01-01
Argentina,AR,FI.RES.TOTL.CD,31410823483.4143,"Total reserves (includes gold, current US$)",2014-01-01
Argentina,AR,FI.RES.TOTL.CD,30533921358.1328,"Total reserves (includes gold, current US$)",2013-01-01
Argentina,AR,FI.RES.TOTL.CD,43223271090.5489,"Total reserves (includes gold, current US$)",2012-01-01
Argentina,AR,FI.RES.TOTL.CD,46265809101.0066,"Total reserves (includes gold, current US$)",2011-01-01
Argentina,AR,FI.RES.TOTL.CD,52207540131.5731,"Total reserves (includes gold, current US$)",2010-01-01
Argentina,AR,FI.RES.TOTL.CD,48006987572.796,"Total reserves (includes gold, current US$)",2009-01-01
Argentina,AR,FI.RES.TOTL.CD,46385380342.3902,"Total reserves (includes gold, current US$)",2008-01-01
Argentina,AR,FI.RES.TOTL.CD,46149457445.3885,"Total reserves (includes gold, current US$)",2007-01-01
Argentina,AR,FI.RES.TOTL.CD,32022296510.0172,"Total reserves (includes gold, current US$)",2006-01-01
Argentina,AR,FI.RES.TOTL.CD,28081732025.929,"Total reserves (includes gold, current US$)",2005-01-01
Argentina,AR,FI.RES.TOTL.CD,19659593360.5687,"Total reserves (includes gold, current US$)",2004-01-01
Argentina,AR,FI.RES.TOTL.CD,14157283992.3072,"Total reserves (includes gold, current US$)",2003-01-01
Argentina,AR,FI.RES.TOTL.CD,10492424597.7952,"Total reserves (includes gold, current US$)",2002-01-01
Argentina,AR,FI.RES.TOTL.CD,14555552761.4091,"Total reserves (includes gold, current US$)",2001-01-01
Argentina,AR,FI.RES.TOTL.CD,25152118464.5724,"Total reserves (includes gold, current US$)",2000-01-01
Argentina,AR,FI.RES.TOTL.CD,26350163270.6231,"Total reserves (includes gold, current US$)",1999-01-01
Argentina,AR,FI.RES.TOTL.CD,24855742286.5787,"Total reserves (includes gold, current US$)",1998-01-01
Argentina,AR,FI.RES.TOTL.CD,22424599986.0677,"Total reserves (includes gold, current US$)",1997-01-01
Argentina,AR,FI.RES.TOTL.CD,19719018706.8724,"Total reserves (includes gold, current US$)",1996-01-01
Argentina,AR,FI.RES.TOTL.CD,15979455558.719,"Total reserves (includes gold, current US$)",1995-01-01
Argentina,AR,FI.RES.TOTL.CD,16003266605.6748,"Total reserves (includes gold, current US$)",1994-01-01
Argentina,AR,FI.RES.TOTL.CD,15499431748.27,"Total reserves (includes gold, current US$)",1993-01-01
Argentina,AR,FI.RES.TOTL.CD,11447029750.0,"Total reserves (includes gold, current US$)",1992-01-01
Argentina,AR,FI.RES.TOTL.CD,7462543502.7,"Total reserves (includes gold, current US$)",1991-01-01
Argentina,AR,FI.RES.TOTL.CD,6222040940.0,"Total reserves (includes gold, current US$)",1990-01-01
Argentina,AR,FI.RES.TOTL.CD,3216875256.8,"Total reserves (includes gold, current US$)",1989-01-01
Argentina,AR,FI.RES.TOTL.CD,5157480788.0,"Total reserves (includes gold, current US$)",1988-01-01
Argentina,AR,FI.RES.TOTL.CD,3733969300.0,"Total reserves (includes gold, current US$)",1987-01-01
Argentina,AR,FI.RES.TOTL.CD,4427405700.0,"Total reserves (includes gold, current US$)",1986-01-01
Argentina,AR,FI.RES.TOTL.CD,4702644000.0,"Total reserves (includes gold, current US$)",1985-01-01
Argentina,AR,FI.RES.TOTL.CD,2590505132.29563,"Total reserves (includes gold, current US$)",1984-01-01
Argentina,AR,FI.RES.TOTL.CD,2840273962.99966,"Total reserves (includes gold, current US$)",1983-01-01
Argentina,AR,FI.RES.TOTL.CD,4503960841.004621,"Total reserves (includes gold, current US$)",1982-01-01
Argentina,AR,FI.RES.TOTL.CD,5006229909.81376,"Total reserves (includes gold, current US$)",1981-01-01
Argentina,AR,FI.RES.TOTL.CD,9296754707.580591,"Total reserves (includes gold, current US$)",1980-01-01
Argentina,AR,FI.RES.TOTL.CD,11626504898.3976,"Total reserves (includes gold, current US$)",1979-01-01
Argentina,AR,FI.RES.TOTL.CD,5933320847.10794,"Total reserves (includes gold, current US$)",1978-01-01
Argentina,AR,FI.RES.TOTL.CD,3843942163.2,"Total reserves (includes gold, current US$)",1977-01-01
Argentina,AR,FI.RES.TOTL.CD,1983316105.9218,"Total reserves (includes gold, current US$)",1976-01-01
Argentina,AR,FI.RES.TOTL.CD,848224794.36516,"Total reserves (includes gold, current US$)",1975-01-01
Argentina,AR,FI.RES.TOTL.CD,1889579493.40499,"Total reserves (includes gold, current US$)",1974-01-01
Argentina,AR,FI.RES.TOTL.CD,1597255814.9331,"Total reserves (includes gold, current US$)",1973-01-01
Argentina,AR,FI.RES.TOTL.CD,572449623.78222,"Total reserves (includes gold, current US$)",1972-01-01
Argentina,AR,FI.RES.TOTL.CD,304313693.68722004,"Total reserves (includes gold, current US$)",1971-01-01
Argentina,AR,FI.RES.TOTL.CD,681788409.806437,"Total reserves (includes gold, current US$)",1970-01-01
Argentina,AR,FI.RES.TOTL.CD,538309999.8783599,"Total reserves (includes gold, current US$)",1969-01-01
Argentina,AR,FI.RES.TOTL.CD,780833299.9002429,"Total reserves (includes gold, current US$)",1968-01-01
Argentina,AR,FI.RES.TOTL.CD,727208399.979598,"Total reserves (includes gold, current US$)",1967-01-01
Argentina,AR,FI.RES.TOTL.CD,216174479.997608,"Total reserves (includes gold, current US$)",1966-01-01
Argentina,AR,FI.RES.TOTL.CD,236095839.998118,"Total reserves (includes gold, current US$)",1965-01-01
Argentina,AR,FI.RES.TOTL.CD,153293599.99796999,"Total reserves (includes gold, current US$)",1964-01-01
Argentina,AR,FI.RES.TOTL.CD,269807439.997782,"Total reserves (includes gold, current US$)",1963-01-01
Argentina,AR,FI.RES.TOTL.CD,114741239.998268,"Total reserves (includes gold, current US$)",1962-01-01
Argentina,AR,FI.RES.TOTL.CD,386407550.0,"Total reserves (includes gold, current US$)",1961-01-01
Argentina,AR,FI.RES.TOTL.CD,527233599.997044,"Total reserves (includes gold, current US$)",1960-01-01
Argentina,AR,NE.TRD.GNFS.ZS,26.114048260921503,Trade (% of GDP),2016-01-01
Argentina,AR,NE.TRD.GNFS.ZS,22.8566082644851,Trade (% of GDP),2015-01-01
Argentina,AR,NE.TRD.GNFS.ZS,28.411134048127398,Trade (% of GDP),2014-01-01
Argentina,AR,NE.TRD.GNFS.ZS,29.3339290021037,Trade (% of GDP),2013-01-01
Argentina,AR,NE.TRD.GNFS.ZS,30.5265423717108,Trade (% of GDP),2012-01-01
Argentina,AR,NE.TRD.GNFS.ZS,35.2061549999644,Trade (% of GDP),2011-01-01
Argentina,AR,NE.TRD.GNFS.ZS,34.9710132635696,Trade (% of GDP),2010-01-01
Argentina,AR,NE.TRD.GNFS.ZS,34.0571269054879,Trade (% of GDP),2009-01-01
Argentina,AR,NE.TRD.GNFS.ZS,40.402673379038205,Trade (% of GDP),2008-01-01
Argentina,AR,NE.TRD.GNFS.ZS,40.945170618571,Trade (% of GDP),2007-01-01
Argentina,AR,NE.TRD.GNFS.ZS,40.433479871915104,Trade (% of GDP),2006-01-01
Argentina,AR,NE.TRD.GNFS.ZS,40.5668918868544,Trade (% of GDP),2005-01-01
Argentina,AR,NE.TRD.GNFS.ZS,40.692646108947,Trade (% of GDP),2004-01-01
Argentina,AR,NE.TRD.GNFS.ZS,40.644689745803205,Trade (% of GDP),2003-01-01
Argentina,AR,NE.TRD.GNFS.ZS,41.7527512956683,Trade (% of GDP),2002-01-01
Argentina,AR,NE.TRD.GNFS.ZS,21.8524228521558,Trade (% of GDP),2001-01-01
Argentina,AR,NE.TRD.GNFS.ZS,22.622502342069698,Trade (% of GDP),2000-01-01
Argentina,AR,NE.TRD.GNFS.ZS,21.382656786221897,Trade (% of GDP),1999-01-01
Argentina,AR,NE.TRD.GNFS.ZS,23.349944346555,Trade (% of GDP),1998-01-01
Argentina,AR,NE.TRD.GNFS.ZS,23.336144697618998,Trade (% of GDP),1997-01-01
Argentina,AR,NE.TRD.GNFS.ZS,21.506358172293,Trade (% of GDP),1996-01-01
Argentina,AR,NE.TRD.GNFS.ZS,19.771500987766,Trade (% of GDP),1995-01-01
Argentina,AR,NE.TRD.GNFS.ZS,18.1342254505904,Trade (% of GDP),1994-01-01
Argentina,AR,NE.TRD.GNFS.ZS,16.2231515323488,Trade (% of GDP),1993-01-01
Argentina,AR,NE.TRD.GNFS.ZS,14.730980586352999,Trade (% of GDP),1992-01-01
Argentina,AR,NE.TRD.GNFS.ZS,13.753054158889197,Trade (% of GDP),1991-01-01
Argentina,AR,NE.TRD.GNFS.ZS,14.9908589999441,Trade (% of GDP),1990-01-01
Argentina,AR,NE.TRD.GNFS.ZS,19.6377977018838,Trade (% of GDP),1989-01-01
Argentina,AR,NE.TRD.GNFS.ZS,15.743458608705001,Trade (% of GDP),1988-01-01
Argentina,AR,NE.TRD.GNFS.ZS,15.448969882952001,Trade (% of GDP),1987-01-01
Argentina,AR,NE.TRD.GNFS.ZS,14.486032792139499,Trade (% of GDP),1986-01-01
Argentina,AR,NE.TRD.GNFS.ZS,18.009425070688,Trade (% of GDP),1985-01-01
Argentina,AR,NE.TRD.GNFS.ZS,12.3463814292217,Trade (% of GDP),1984-01-01
Argentina,AR,NE.TRD.GNFS.ZS,14.9876701068591,Trade (% of GDP),1983-01-01
Argentina,AR,NE.TRD.GNFS.ZS,15.611486099988598,Trade (% of GDP),1982-01-01
Argentina,AR,NE.TRD.GNFS.ZS,14.2929774789475,Trade (% of GDP),1981-01-01
Argentina,AR,NE.TRD.GNFS.ZS,11.5456724604615,Trade (% of GDP),1980-01-01
Argentina,AR,NE.TRD.GNFS.ZS,12.8406846410014,Trade (% of GDP),1979-01-01
Argentina,AR,NE.TRD.GNFS.ZS,14.323796372453101,Trade (% of GDP),1978-01-01
Argentina,AR,NE.TRD.GNFS.ZS,16.942286568047198,Trade (% of GDP),1977-01-01
Argentina,AR,NE.TRD.GNFS.ZS,15.0968846246649,Trade (% of GDP),1976-01-01
Argentina,AR,NE.TRD.GNFS.ZS,11.8027242947756,Trade (% of GDP),1975-01-01
Argentina,AR,NE.TRD.GNFS.ZS,13.191579857632101,Trade (% of GDP),1974-01-01
Argentina,AR,NE.TRD.GNFS.ZS,13.322168511557601,Trade (% of GDP),1973-01-01
Argentina,AR,NE.TRD.GNFS.ZS,14.035643197271499,Trade (% of GDP),1972-01-01
